id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
f6lnqgjTiRVnvSHPZU68OQ,malai-kitchen-no-title,Malai Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/49HVXYzhvdJVbs6sjsv57A/o.jpg,False,https://www.yelp.com/biz/malai-kitchen-no-title?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,147,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 32.8634651, 'longitude': -96.8054994}","['delivery', 'pickup']",$$,"{'address1': '6130 Luther Ln', 'address2': None, 'address3': '', 'city': 'Dallas', 'zip_code': '75225', 'country': 'US', 'state': 'TX', 'display_address': ['6130 Luther Ln', 'Dallas, TX 75225']}",+19723734434,(972) 373-4434,2757.9901582367834
lwwl2rNAevgdkmLnerUNUQ,street-baskets-mesquite-2,Street Baskets,https://s3-media3.fl.yelpcdn.com/bphoto/CfCGeqdJ7Zhu-yt9FGRGvQ/o.jpg,False,https://www.yelp.com/biz/street-baskets-mesquite-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,1,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,"{'latitude': 32.77001704560306, 'longitude': -96.61484345998116}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Mesquite', 'zip_code': '75149', 'country': 'US', 'state': 'TX', 'display_address': ['Mesquite, TX 75149']}",+12147916272,(214) 791-6272,18976.747454880267
SHkPD8kZ9HSKwCJQPFQlEw,blu-restaurant-allen,Blu Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/vNaTuIkKxT1ITiSgT5MOXQ/o.jpg,False,https://www.yelp.com/biz/blu-restaurant-allen?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,5,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 33.1083971505163, 'longitude': -96.65931493706}",[],$,"{'address1': '300 Rivercrest', 'address2': '', 'address3': '', 'city': 'Allen', 'zip_code': '75081', 'country': 'US', 'state': 'TX', 'display_address': ['300 Rivercrest', 'Allen, TX 75081']}",+14693196408,(469) 319-6408,32719.90195817611
vdHvkSJ0y1YLC4b3Nt4ZAQ,gilgamesh-restaurant-richardson,Gilgamesh Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/xx8AmwCYcj2apdFAdXRGxA/o.jpg,False,https://www.yelp.com/biz/gilgamesh-restaurant-richardson?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,38,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 32.95174, 'longitude': -96.72779}","['delivery', 'pickup']",,"{'address1': '300 Terrace Dr', 'address2': 'Ste 301', 'address3': '', 'city': 'Richardson', 'zip_code': '75081', 'country': 'US', 'state': 'TX', 'display_address': ['300 Terrace Dr', 'Ste 301', 'Richardson, TX 75081']}",+14692067138,(469) 206-7138,14246.41812247293
WTXTDyJaQZEObNZUwnmcxQ,doma-seolleongtang-dallas-2,Doma Seolleongtang,https://s3-media3.fl.yelpcdn.com/bphoto/IB1LSS4SvIaU4D509cmcZw/o.jpg,False,https://www.yelp.com/biz/doma-seolleongtang-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,620,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 32.89892, 'longitude': -96.89892}","['delivery', 'pickup']",$$,"{'address1': '11441 N Stemmons Fwy', 'address2': 'Ste 137', 'address3': '', 'city': 'Dallas', 'zip_code': '75229', 'country': 'US', 'state': 'TX', 'display_address': ['11441 N Stemmons Fwy', 'Ste 137', 'Dallas, TX 75229']}",+14693725204,(469) 372-5204,11339.247253546911
Xq-6BgTVXIIwY2-86OxRSQ,cheba-hut-toasted-subs-dallas-4,Cheba Hut Toasted Subs,https://s3-media1.fl.yelpcdn.com/bphoto/XPHhlHtyctc2uff0Rr7x5w/o.jpg,False,https://www.yelp.com/biz/cheba-hut-toasted-subs-dallas-4?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,19,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 32.98849511222884, 'longitude': -96.80207170000004}","['delivery', 'pickup']",,"{'address1': '17370 Preston Rd', 'address2': 'Ste 410', 'address3': None, 'city': 'Dallas', 'zip_code': '75252', 'country': 'US', 'state': 'TX', 'display_address': ['17370 Preston Rd', 'Ste 410', 'Dallas, TX 75252']}",+14692480004,(469) 248-0004,16618.86197610386
tqUccoZFHMusC5ooOEuTQw,sēr-steak-and-spirits-dallas-3,SĒR Steak + Spirits,https://s3-media1.fl.yelpcdn.com/bphoto/D0kCmuFHw1z2KwHu4r3ulQ/o.jpg,False,https://www.yelp.com/biz/s%C4%93r-steak-and-spirits-dallas-3?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,383,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 32.7998, 'longitude': -96.8295731}",['delivery'],$$$$,"{'address1': '2201 N Stemmons Fwy', 'address2': 'Fl 27', 'address3': '', 'city': 'Dallas', 'zip_code': '75207', 'country': 'US', 'state': 'TX', 'display_address': ['2201 N Stemmons Fwy', 'Fl 27', 'Dallas, TX 75207']}",+12147617479,(214) 761-7479,5138.447430202264
vwZp3cMm53oy1ZqLphJK5Q,tha-smokin-chef-lewisville-3,Tha Smokin Chef,https://s3-media1.fl.yelpcdn.com/bphoto/B2XsGrpHaZPMKkNyROJxqw/o.jpg,False,https://www.yelp.com/biz/tha-smokin-chef-lewisville-3?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,15,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 33.0042374454124, 'longitude': -96.9848453268377}",['delivery'],$$,"{'address1': '310 E Round Grove Rd', 'address2': 'Ste 200', 'address3': '', 'city': 'Lewisville', 'zip_code': '75067', 'country': 'US', 'state': 'TX', 'display_address': ['310 E Round Grove Rd', 'Ste 200', 'Lewisville, TX 75067']}",+14696853887,(469) 685-3887,25166.531172243776
KzHsHGzJtm8nbUMXOLc5qA,soulmans-bar-b-que-allen,Soulman's Bar-B-Que,https://s3-media1.fl.yelpcdn.com/bphoto/bhXdyQgI8pecdCiuVM-Ojw/o.jpg,False,https://www.yelp.com/biz/soulmans-bar-b-que-allen?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,86,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 33.1030299, 'longitude': -96.65949}",['delivery'],$$,"{'address1': '208 N Greenville Ave', 'address2': None, 'address3': '', 'city': 'Allen', 'zip_code': '75002', 'country': 'US', 'state': 'TX', 'display_address': ['208 N Greenville Ave', 'Allen, TX 75002']}",+14698546222,(469) 854-6222,32174.822143902406
FJAPln5z1Y85RpQsnLuRzg,spring-creek-barbeque-frisco,Spring Creek Barbeque,https://s3-media3.fl.yelpcdn.com/bphoto/JFcXyq9UdtcjPzdAOkG-Hg/o.jpg,False,https://www.yelp.com/biz/spring-creek-barbeque-frisco?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,173,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 33.1096, 'longitude': -96.8064}",['pickup'],$$,"{'address1': '3623 Preston Rd', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['3623 Preston Rd', 'Frisco, TX 75034']}",+14693627927,(469) 362-7927,30105.67518478341
wSdB0n7pg7xSTG4HXXgo-w,sevys-grill-dallas,Sevy's Grill,https://s3-media1.fl.yelpcdn.com/bphoto/6kLP4N7Ygc53vPNrIzlImQ/o.jpg,False,https://www.yelp.com/biz/sevys-grill-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,186,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 32.862628, 'longitude': -96.804733}",['pickup'],$$$,"{'address1': '8201 Preston Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Dallas', 'zip_code': '75225', 'country': 'US', 'state': 'TX', 'display_address': ['8201 Preston Rd', 'Ste 100', 'Dallas, TX 75225']}",+12142657389,(214) 265-7389,2673.4163502347205
MBhSiKgyxNQ5WKQWAZCBGg,spring-creek-barbeque-dallas-2,Spring Creek Barbeque,https://s3-media2.fl.yelpcdn.com/bphoto/RParyYO1voe4seb9u09Raw/o.jpg,False,https://www.yelp.com/biz/spring-creek-barbeque-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,85,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 32.648044, 'longitude': -96.865746}",['pickup'],$$,"{'address1': '2827 West Wheatland Rd', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75237', 'country': 'US', 'state': 'TX', 'display_address': ['2827 West Wheatland Rd', 'Dallas, TX 75237']}",+19722961211,(972) 296-1211,22108.93147374736
fuxPsFNhHgxagh3CJGfj1A,rons-place-addison,Ron's Place,https://s3-media4.fl.yelpcdn.com/bphoto/npB3QQWKdZy0kJTaIVJ7BA/o.jpg,False,https://www.yelp.com/biz/rons-place-addison?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,135,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 32.954907, 'longitude': -96.84054}",['delivery'],$$,"{'address1': '4145 Belt Line Rd', 'address2': '', 'address3': '', 'city': 'Addison', 'zip_code': '75001', 'country': 'US', 'state': 'TX', 'display_address': ['4145 Belt Line Rd', 'Addison, TX 75001']}",+12146280634,(214) 628-0634,13413.86025387599
qJogcOjbZ69QWYe1dCtNVg,soul-kitchen-dallas,Soul Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/dsnU_MkPPcoqPtK6c3owbQ/o.jpg,False,https://www.yelp.com/biz/soul-kitchen-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,2,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",1.0,"{'latitude': 32.773493793402736, 'longitude': -96.8371936}",[],,"{'address1': '921 W Commerce St', 'address2': None, 'address3': '', 'city': 'Dallas', 'zip_code': '75208', 'country': 'US', 'state': 'TX', 'display_address': ['921 W Commerce St', 'Dallas, TX 75208']}",,,8053.774903591873
oB7bOPpeM1UAI9hW8MzD8A,the-lonestar-burger-bar-red-oak,The Lonestar Burger Bar,https://s3-media4.fl.yelpcdn.com/bphoto/i5JVP1LYIie30RdLWQsimw/o.jpg,False,https://www.yelp.com/biz/the-lonestar-burger-bar-red-oak?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,183,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 32.5321830718912, 'longitude': -96.8147334899435}",['pickup'],$$,"{'address1': '110 E Ovilla Rd', 'address2': 'Ste 2A', 'address3': '', 'city': 'Red Oak', 'zip_code': '75154', 'country': 'US', 'state': 'TX', 'display_address': ['110 E Ovilla Rd', 'Ste 2A', 'Red Oak, TX 75154']}",+19725763400,(972) 576-3400,34147.138996740076
5TLEsXOHq7L7G6gPsS0SFw,ggui-ggui-carrollton-2,Ggui Ggui,https://s3-media3.fl.yelpcdn.com/bphoto/sM0LEEfHf2hMgKh1QFOWxQ/o.jpg,False,https://www.yelp.com/biz/ggui-ggui-carrollton-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,57,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 32.98741, 'longitude': -96.91044}",['delivery'],,"{'address1': '2625 Old Denton Rd', 'address2': 'Ste 598', 'address3': '', 'city': 'Carrollton', 'zip_code': '75007', 'country': 'US', 'state': 'TX', 'display_address': ['2625 Old Denton Rd', 'Ste 598', 'Carrollton, TX 75007']}",+14698926094,(469) 892-6094,19427.310131593567
yxbDbNqJ7Mco3u2sD1evNQ,dickeys-barbecue-pit-dallas-25,Dickey's Barbecue Pit,https://s3-media3.fl.yelpcdn.com/bphoto/gT-RDfSdq5vbW0NJe5injg/o.jpg,False,https://www.yelp.com/biz/dickeys-barbecue-pit-dallas-25?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,23,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'latitude': 32.763149, 'longitude': -96.894046}","['delivery', 'pickup']",$$,"{'address1': '4475 Adler Dr', 'address2': 'Suite 106', 'address3': None, 'city': 'Dallas', 'zip_code': '75212', 'country': 'US', 'state': 'TX', 'display_address': ['4475 Adler Dr', 'Suite 106', 'Dallas, TX 75212']}",+12143318088,(214) 331-8088,12149.121886165663
xYXUm0gxR2Ax9cf6T4rDMQ,green-door-public-house-dallas,Green Door Public House,https://s3-media3.fl.yelpcdn.com/bphoto/-499cZNfEFRORuqNq0P7qw/o.jpg,False,https://www.yelp.com/biz/green-door-public-house-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,275,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,"{'latitude': 32.778793, 'longitude': -96.791862}","['delivery', 'pickup']",$$,"{'address1': '600 S Harwood St', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75201', 'country': 'US', 'state': 'TX', 'display_address': ['600 S Harwood St', 'Dallas, TX 75201']}",+12147490240,(214) 749-0240,6759.979071251106
K6KdQWByDjcp8w0tOL_kNQ,smoothie-king-blending-soon-dallas,Smoothie King - Blending Soon,https://s3-media3.fl.yelpcdn.com/bphoto/vthXh14LTiMlE-XJYzcemQ/o.jpg,False,https://www.yelp.com/biz/smoothie-king-blending-soon-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,1,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",5.0,"{'latitude': 32.996902, 'longitude': -96.831065}","['delivery', 'pickup']",,"{'address1': '4520 Frankford Rd', 'address2': 'Ste A700', 'address3': None, 'city': 'Dallas', 'zip_code': '75287', 'country': 'US', 'state': 'TX', 'display_address': ['4520 Frankford Rd', 'Ste A700', 'Dallas, TX 75287']}",+14692480220,(469) 248-0220,17781.57262140635
7AoKScXarI-KQqe21mgXzQ,sonny-bryans-smokehouse-dallas-21,Sonny Bryan's Smokehouse,https://s3-media4.fl.yelpcdn.com/bphoto/GVSnR3Iuh89ppbEO0hzM1g/o.jpg,False,https://www.yelp.com/biz/sonny-bryans-smokehouse-dallas-21?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,1,"[{'alias': 'smokehouse', 'title': 'Smokehouse'}]",1.0,"{'latitude': 32.84354, 'longitude': -96.86115}",['pickup'],,"{'address1': '2625 Seelcco St', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75235', 'country': 'US', 'state': 'TX', 'display_address': ['2625 Seelcco St', 'Dallas, TX 75235']}",+12143530027,(214) 353-0027,5678.5005071673295
_J-0teyAnNvaFx0AhZCx-w,glens-kitchen-dallas,Glens Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/Xzsjk0R2RCDdFc2owh8PLg/o.jpg,False,https://www.yelp.com/biz/glens-kitchen-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,12,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 32.6622063, 'longitude': -96.8832369}",[],,"{'address1': '3917 W Camp Wisdom Rd', 'address2': 'Ste 103', 'address3': None, 'city': 'Dallas', 'zip_code': '75237', 'country': 'US', 'state': 'TX', 'display_address': ['3917 W Camp Wisdom Rd', 'Ste 103', 'Dallas, TX 75237']}",+14693990096,(469) 399-0096,21078.266750017257
fseBs7QHa_tKsfyoOL3lgw,chickncone-dallas-2,Chick'nCone,https://s3-media2.fl.yelpcdn.com/bphoto/TOt1--Za--4OG7njj7jbxA/o.jpg,False,https://www.yelp.com/biz/chickncone-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,10,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 32.78361903992658, 'longitude': -96.7842899153422}","['delivery', 'pickup']",,"{'address1': '2656 Main St', 'address2': 'Ste 140', 'address3': '', 'city': 'Dallas', 'zip_code': '75226', 'country': 'US', 'state': 'TX', 'display_address': ['2656 Main St', 'Ste 140', 'Dallas, TX 75226']}",+19726855054,(972) 685-5054,6347.19842246157
T0kccuwf6JUauUEBzrtJ-Q,simply-fondue-dallas-2,Simply Fondue,https://s3-media2.fl.yelpcdn.com/bphoto/UgtsOk3utJ4Ltg2vqXE2aQ/o.jpg,False,https://www.yelp.com/biz/simply-fondue-dallas-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,267,"[{'alias': 'fondue', 'title': 'Fondue'}]",4.0,"{'latitude': 32.8150956, 'longitude': -96.7700451}",['pickup'],$$$,"{'address1': '2108 Greenville Ave', 'address2': '', 'address3': None, 'city': 'Dallas', 'zip_code': '75206', 'country': 'US', 'state': 'TX', 'display_address': ['2108 Greenville Ave', 'Dallas, TX 75206']}",+12148278878,(214) 827-8878,3901.9222381713566
geB47rgV5S91YcZFJYI_9A,sunday-morning-llc-mesquite,Sunday Morning LLC,https://s3-media2.fl.yelpcdn.com/bphoto/o7lrKHGTQFPFst_wCbt50A/o.jpg,False,https://www.yelp.com/biz/sunday-morning-llc-mesquite?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,57,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 32.75435, 'longitude': -96.58314}",['delivery'],,"{'address1': '1038 Pioneer', 'address2': None, 'address3': '', 'city': 'Mesquite', 'zip_code': '75149', 'country': 'US', 'state': 'TX', 'display_address': ['1038 Pioneer', 'Mesquite, TX 75149']}",+12149946476,(214) 994-6476,22399.264678956828
Qr7xhT71ieFxANZXfZxIyg,cokers-bar-b-q-arlington,Cokers Bar-B-Q,https://s3-media1.fl.yelpcdn.com/bphoto/O20YZszqg7HEjO3nE20cvg/o.jpg,False,https://www.yelp.com/biz/cokers-bar-b-q-arlington?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,153,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 32.7092628479004, 'longitude': -97.1510543823242}",['delivery'],$$,"{'address1': '2612 W Pioneer Pkwy', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '76013', 'country': 'US', 'state': 'TX', 'display_address': ['2612 W Pioneer Pkwy', 'Arlington, TX 76013']}",+18178602066,(817) 860-2066,35819.117844830995
dYuN54pt_FACO92XYIFgPQ,wildwood-smoke-craft-whiskey-southlake-2,Wildwood Smoke Craft Whiskey,https://s3-media1.fl.yelpcdn.com/bphoto/ejpXxUpMpNy-LTbvxdZFSQ/o.jpg,False,https://www.yelp.com/biz/wildwood-smoke-craft-whiskey-southlake-2?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,461,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 32.93962, 'longitude': -97.1100699}",['delivery'],$$,"{'address1': '2700 E Southlake Blvd', 'address2': '', 'address3': '', 'city': 'Southlake', 'zip_code': '76092', 'country': 'US', 'state': 'TX', 'display_address': ['2700 E Southlake Blvd', 'Southlake, TX 76092']}",+18177482100,(817) 748-2100,30985.175488143443
A-yNxaSlvyYFeTiAPlDZ4g,spring-creek-barbeque-irving-3,Spring Creek Barbeque,https://s3-media4.fl.yelpcdn.com/bphoto/no-xyarZuUr0NdLFulsE2w/o.jpg,False,https://www.yelp.com/biz/spring-creek-barbeque-irving-3?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,101,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 32.835156, 'longitude': -96.99548}",['pickup'],$$,"{'address1': '3514 West Airport Fwy', 'address2': '', 'address3': '', 'city': 'Irving', 'zip_code': '75062', 'country': 'US', 'state': 'TX', 'display_address': ['3514 West Airport Fwy', 'Irving, TX 75062']}",+19723130987,(972) 313-0987,18218.17584103238
6nHy0SQCZNBuRTb7awM1fw,mcalisters-deli-dallas-6,McAlister's Deli,https://s3-media1.fl.yelpcdn.com/bphoto/yN45-0d00sKRb2-I405lLQ/o.jpg,False,https://www.yelp.com/biz/mcalisters-deli-dallas-6?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,34,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 32.814849, 'longitude': -96.809641}","['pickup', 'delivery']",,"{'address1': '4101 Lemmon Ave', 'address2': None, 'address3': None, 'city': 'Dallas', 'zip_code': '74219', 'country': 'US', 'state': 'TX', 'display_address': ['4101 Lemmon Ave', 'Dallas, TX 74219']}",+14697185500,(469) 718-5500,2821.5192702996596
b2BDT0-ChO-GuTB031llAQ,cafe-tacuba-dallas,Cafe Tacuba,https://s3-media2.fl.yelpcdn.com/bphoto/IbKiOqzVRQweKV0eTqsbFA/o.jpg,False,https://www.yelp.com/biz/cafe-tacuba-dallas?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,5,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 32.797148, 'longitude': -96.683564}","['pickup', 'delivery']",$,"{'address1': '9434 Erl Thornton Fwy', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75228', 'country': 'US', 'state': 'TX', 'display_address': ['9434 Erl Thornton Fwy', 'Dallas, TX 75228']}",+12142298090,(214) 229-8090,11882.16313285516
L0aN-arUnAvvvXwUIffCdA,spring-creek-barbeque-bedford,Spring Creek Barbeque,https://s3-media4.fl.yelpcdn.com/bphoto/XydBtCq-9738xVKc4H2QCQ/o.jpg,False,https://www.yelp.com/biz/spring-creek-barbeque-bedford?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,105,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 32.83769, 'longitude': -97.14232}",['delivery'],$$,"{'address1': '1509 Airport Fwy', 'address2': '', 'address3': '', 'city': 'Bedford', 'zip_code': '76021', 'country': 'US', 'state': 'TX', 'display_address': ['1509 Airport Fwy', 'Bedford, TX 76021']}",+18175450184,(817) 545-0184,31939.19120606935
JrH0djNOf3cKCR1hEhLRnw,wildwood-smoke-craft-whiskey-garland,Wildwood Smoke Craft Whiskey,https://s3-media1.fl.yelpcdn.com/bphoto/oVDwrJ6p5l5OOF7iIFGuLg/o.jpg,False,https://www.yelp.com/biz/wildwood-smoke-craft-whiskey-garland?adjust_creative=VMnx30MF4aImYGj4P1VlKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VMnx30MF4aImYGj4P1VlKQ,446,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 32.9531163, 'longitude': -96.614746}",['delivery'],$$,"{'address1': '310 Town Center Blvd', 'address2': None, 'address3': '', 'city': 'Garland', 'zip_code': '75040', 'country': 'US', 'state': 'TX', 'display_address': ['310 Town Center Blvd', 'Garland, TX 75040']}",+19724969453,(972) 496-9453,21489.109039148578
